date,open,high,low,close,volume
201908271420,23307,23312,23285,23294,34210
201908271425,23289,23307,23289,23303,26224
201908271430,23303,23330,23298,23326,63536
201908271435,23326,23340,23317,23335,40769
201908271440,23340,23344,23317,23317,36015
201908271445,23317,23321,23294,23298,49787
201908271450,23298,23303,23275,23289,32909
201908271455,23289,23294,23275,23285,43645
201908271500,23280,23289,23266,23271,52997
201908271505,23271,23280,23257,23280,67057
201908271510,23275,23303,23275,23294,33774
201908271515,23294,23294,23275,23285,30222
201908271520,23280,23298,23280,23289,28070
201908271530,23307,23307,23307,23307,114340
201908280905,23390,23422,23372,23399,104373
201908280910,23399,23413,23395,23404,44456
201908280915,23404,23409,23372,23390,53148
201908280920,23390,23395,23372,23372,6031
201908280925,23372,23386,23372,23376,84375
201908280930,23372,23372,23349,23367,21028
201908280935,23363,23372,23349,23358,76898
201908280940,23358,23367,23344,23344,59597
201908280945,23344,23372,23344,23363,18517
201908280950,23363,23381,23363,23376,20750
201908280955,23376,23390,23376,23386,24181
201908281000,23390,23399,23376,23390,19917
201908281005,23386,23409,23381,23399,30089
201908281010,23409,23418,23404,23409,19099
201908281015,23413,23432,23395,23422,38712
201908281020,23422,23459,23422,23459,64733
201908281025,23459,23478,23445,23473,22234
201908281030,23473,23505,23473,23496,27949
201908281035,23496,23514,23478,23501,13614
201908281040,23501,23542,23482,23482,87848
201908281045,23478,23487,23441,23450,38117
201908281050,23450,23450,23418,23432,59380
201908281055,23432,23445,23418,23441,31176
201908281100,23436,23450,23432,23450,48554
201908281105,23445,23459,23441,23450,27570
201908281110,23450,23468,23450,23459,38515
201908281115,23464,23464,23445,23459,5437
201908281120,23455,23464,23427,23432,19345
201908281125,23427,23436,23413,23427,10423
201908281130,23422,23441,23418,23422,11292
201908281135,23418,23427,23409,23422,11014
201908281140,23413,23427,23404,23413,6246
201908281145,23413,23422,23409,23418,5022
201908281150,23418,23436,23418,23427,21156
201908281155,23427,23432,23409,23432,14625
201908281200,23432,23432,23404,23409,9286
201908281205,23409,23422,23390,23399,18207
201908281210,23399,23404,23386,23395,39320
201908281215,23390,23409,23390,23409,11605
201908281220,23409,23413,23399,23409,26387
201908281225,23404,23422,23404,23418,2621
201908281230,23418,23432,23413,23427,5906
201908281235,23427,23441,23422,23432,17973
201908281240,23432,23445,23432,23445,1597
201908281245,23445,23445,23436,23441,17908
201908281250,23441,23450,23436,23445,7830
201908281255,23445,23455,23441,23450,28002
201908281300,23445,23450,23441,23450,4518
201908281305,23450,23464,23445,23455,18862
201908281310,23455,23468,23450,23450,22889
201908281315,23455,23468,23450,23464,49911
201908281320,23464,23468,23450,23455,12805
201908281325,23459,23468,23455,23468,3693
201908281330,23468,23468,23450,23455,14863
201908281335,23455,23459,23455,23459,1276
201908281340,23455,23464,23450,23455,10285
201908281345,23455,23459,23445,23455,4104
201908281350,23450,23468,23450,23468,17666
201908281355,23468,23487,23468,23478,35933
201908281400,23482,23482,23468,23478,6033
201908281405,23478,23496,23478,23478,33328
201908281410,23482,23491,23478,23478,16422
201908281415,23482,23482,23468,23478,4512
201908281420,23482,23496,23473,23491,10848
201908281425,23491,23491,23478,23491,6240
201908281430,23491,23496,23482,23491,7362
201908281435,23491,23528,23482,23524,35717
201908281440,23524,23542,23514,23524,52592
201908281445,23524,23547,23519,23547,16522
201908281450,23547,23551,23528,23533,19426
201908281455,23533,23537,23514,23519,19007
201908281500,23519,23533,23514,23533,22330
201908281505,23533,23537,23514,23519,32099
201908281510,23514,23528,23510,23524,34156
201908281515,23519,23524,23505,23519,30694
201908281520,23519,23533,23510,23519,24335
201908281530,23533,23533,23533,23533,67079
201908290905,23542,23551,23519,23528,95325
201908290910,23533,23533,23501,23514,67408
201908290915,23514,23519,23496,23510,54557
201908290920,23510,23524,23501,23519,21163
201908290925,23519,23519,23496,23501,16958
201908290930,23501,23519,23501,23514,121074
201908290935,23514,23514,23501,23505,72008
201908290940,23510,23514,23501,23514,8212
201908290945,23514,23519,23501,23501,67724
201908290950,23501,23505,23468,23468,87153
201908290955,23468,23473,23445,23450,61001
201908291000,23450,23455,23441,23450,70764
201908291005,23450,23455,23422,23422,47657
201908291010,23422,23450,23404,23441,95765
201908291015,23441,23450,23432,23445,29953
201908291020,23436,23455,23432,23445,57640
201908291025,23445,23459,23436,23459,38044
201908291030,23459,23468,23450,23468,23087
201908291035,23464,23464,23427,23441,36050
201908291040,23441,23445,23418,23422,29971
201908291045,23418,23432,23413,23432,14638
201908291050,23427,23445,23418,23441,56140
201908291055,23436,23450,23432,23445,45062
201908291100,23441,23441,23418,23418,39725
201908291105,23413,23432,23413,23427,16113
201908291110,23427,23427,23399,23409,40648
201908291115,23404,23413,23390,23404,36116
201908291120,23399,23399,23376,23399,23301
201908291125,23399,23418,23399,23413,16395
201908291130,23418,23422,23404,23404,20639
201908291135,23404,23404,23381,23386,58293
201908291140,23386,23399,23386,23399,1232
201908291145,23399,23413,23399,23413,20815
201908291150,23413,23418,23409,23413,9365
201908291155,23413,23427,23409,23422,15298
201908291200,23422,23436,23422,23436,9514
201908291205,23441,23441,23432,23441,8787
201908291210,23441,23441,23427,23427,3961
201908291215,23427,23436,23427,23436,2738
201908291220,23436,23436,23418,23422,4314
201908291225,23422,23422,23413,23422,1753
201908291230,23418,23422,23404,23413,16809
201908291235,23413,23432,23413,23432,7228
201908291240,23427,23432,23418,23418,3435
201908291245,23413,23422,23413,23418,1335
201908291250,23418,23422,23404,23409,8301
201908291255,23413,23422,23404,23404,2408
201908291300,23409,23422,23404,23422,7761
201908291305,23422,23427,23418,23427,2902
201908291310,23427,23441,23422,23436,6326
201908291315,23441,23441,23432,23436,3839
201908291320,23436,23441,23427,23432,2282
201908291325,23432,23432,23422,23427,4662
201908291330,23427,23436,23422,23427,22665
201908291335,23432,23432,23422,23427,12898
201908291340,23427,23445,23422,23436,38677
201908291345,23436,23445,23436,23445,12061
201908291350,23445,23450,23441,23445,1408
201908291355,23445,23491,23445,23482,84675
201908291400,23487,23501,23478,23478,45877
201908291405,23482,23487,23464,23482,25551
201908291410,23473,23519,23468,23501,103900
201908291415,23501,23533,23501,23519,179025
201908291420,23524,23556,23482,23482,261047
201908291425,23482,23496,23432,23445,66847
201908291430,23441,23468,23436,23455,45802
201908291435,23450,23482,23445,23478,22537
201908291440,23478,23491,23445,23464,75327
201908291445,23455,23459,23441,23450,22594
201908291450,23450,23450,23381,23390,135718
201908291455,23386,23432,23386,23386,123636
201908291500,23381,23390,23349,23372,140752
201908291505,23367,23399,23367,23395,39341
201908291510,23390,23427,23386,23418,83560
201908291515,23418,23427,23409,23418,46786
201908291520,23422,23427,23404,23413,82966
201908291530,23404,23404,23404,23404,31017
201908300905,23556,23671,23556,23671,304369
201908300910,23675,23717,23648,23712,241884
201908300915,23712,23717,23694,23698,201377
201908300920,23703,23726,23689,23726,48701
201908300925,23721,23749,23703,23740,17601
201908300930,23740,23744,23726,23730,16489
201908300935,23730,23740,23712,23740,33348
201908300940,23740,23749,23730,23730,122574
201908300945,23730,23735,23698,23703,35671
201908300950,23694,23717,23694,23703,17638
201908300955,23703,23730,23703,23721,67113
201908301000,23726,23740,23721,23740,47688
201908301005,23740,23776,23735,23767,90560
201908301010,23763,23776,23758,23772,15937
201908301015,23776,23776,23758,23763,20909
201908301020,23763,23772,23730,23730,46814
201908301025,23730,23744,23730,23740,67740
201908301030,23735,23763,23735,23753,52163
201908301035,23753,23781,23753,23772,75034
201908301040,23776,23795,23772,23786,98445
201908301045,23786,23804,23776,23795,28919
201908301050,23795,23809,23786,23786,27512
201908301055,23786,23790,23776,23790,26473
201908301100,23790,23804,23786,23795,33748
201908301105,23795,23822,23786,23818,22598
201908301110,23822,23836,23818,23822,33501
201908301115,23832,23836,23818,23836,22228
201908301120,23836,23841,23813,23818,20643
201908301125,23818,23841,23813,23822,9134
201908301130,23822,23841,23809,23832,9438
201908301135,23827,23845,23827,23836,18649
201908301140,23836,23836,23818,23827,5845
201908301145,23822,23832,23809,23813,9658
201908301150,23809,23841,23809,23827,30242
201908301155,23827,23832,23818,23827,30031
201908301200,23827,23827,23809,23822,19887
201908301205,23818,23827,23813,23818,21009
201908301210,23818,23841,23818,23832,6089
201908301215,23827,23841,23818,23836,8174
201908301220,23836,23850,23827,23845,8838
201908301225,23845,23855,23836,23850,17636
201908301230,23850,23855,23836,23850,19481
201908301235,23850,23859,23841,23845,15592
201908301240,23845,23878,23845,23868,25199
201908301245,23864,23873,23859,23859,61229
201908301250,23864,23864,23855,23855,6039
201908301255,23855,23864,23855,23864,17136
201908301300,23864,23864,23855,23864,13395
201908301305,23864,23873,23855,23868,47407
201908301310,23868,23878,23859,23868,52809
201908301315,23868,23887,23868,23873,41093
201908301320,23873,23878,23864,23868,37604
201908301325,23859,23868,23850,23859,15268
201908301330,23855,23864,23850,23859,4966
201908301335,23855,23864,23850,23850,12292
201908301340,23855,23859,23845,23855,105759
201908301345,23859,23859,23845,23855,31311
201908301350,23855,23859,23845,23850,10985
201908301355,23850,23850,23832,23836,24315
201908301400,23836,23845,23832,23841,108266
201908301405,23836,23841,23827,23827,32180
201908301410,23827,23836,23822,23832,10932
201908301415,23832,23841,23827,23832,46761
201908301420,23832,23836,23818,23832,8538
201908301425,23827,23836,23822,23822,6101
201908301430,23827,23850,23822,23850,55347
201908301435,23845,23859,23841,23845,66182
201908301440,23850,23855,23841,23850,11879
201908301445,23855,23864,23850,23855,85530
201908301450,23850,23855,23841,23841,44290
201908301455,23841,23855,23841,23850,34206
201908301500,23850,23859,23841,23859,16382
201908301505,23855,23859,23804,23813,41690
201908301510,23813,23841,23809,23836,29860
201908301515,23836,23845,23827,23841,15251
201908301520,23845,23845,23827,23832,23142
201908301530,23790,23790,23790,23790,244287
201909020905,23758,23790,23744,23767,58693
201909020910,23763,23776,23749,23767,38967
201909020915,23763,23772,23749,23763,46360
201909020920,23763,23772,23749,23753,19332
201909020925,23749,23767,23749,23753,37219
201909020930,23753,23758,23730,23744,7779
201909020935,23740,23772,23740,23772,7782
201909020940,23772,23772,23749,23749,20939
201909020945,23744,23758,23740,23753,26892
201909020950,23753,23763,23744,23753,47047
201909020955,23753,23772,23753,23763,20189
201909021000,23758,23772,23749,23772,50257
201909021005,23767,23776,23763,23776,35022
201909021010,23772,23776,23767,23776,4246
201909021015,23772,23781,23772,23772,28449
201909021020,23776,23804,23776,23795,16936
201909021025,23795,23795,23786,23790,6595
201909021030,23790,23809,23790,23795,15212
201909021035,23795,23836,23790,23836,39488
201909021040,23836,23841,23822,23832,11056
201909021045,23832,23832,23818,23822,3456
201909021050,23827,23841,23809,23809,14839
201909021055,23813,23813,23790,23799,13315
201909021100,23795,23804,23790,23799,1915
201909021105,23799,23822,23799,23822,4720
201909021110,23827,23836,23822,23822,7241
201909021115,23827,23855,23827,23845,19964
201909021120,23850,23855,23836,23836,27718
201909021125,23836,23855,23836,23855,19618
201909021130,23859,23864,23841,23845,60904
201909021135,23845,23845,23836,23836,4369
201909021140,23836,23841,23822,23822,15918
201909021145,23822,23832,23818,23822,4357
201909021150,23822,23836,23822,23827,12456
201909021155,23827,23836,23822,23832,2917
201909021200,23832,23836,23827,23827,4301
201909021205,23822,23822,23799,23813,16192
201909021210,23813,23818,23809,23813,2766
201909021215,23818,23822,23809,23822,4689
201909021220,23822,23832,23818,23832,3486
201909021225,23832,23836,23832,23832,43670
201909021230,23832,23836,23827,23827,25510
201909021235,23827,23836,23827,23836,1596
201909021240,23836,23841,23827,23836,5152
201909021245,23832,23841,23827,23836,7085
201909021250,23836,23845,23832,23845,16239
201909021255,23845,23850,23841,23841,18329
201909021300,23841,23855,23841,23841,23306
201909021305,23841,23845,23836,23845,1404
201909021310,23841,23868,23841,23859,31470
201909021315,23859,23868,23850,23864,15699
201909021320,23868,23873,23859,23873,23099
201909021325,23873,23891,23868,23882,37429
201909021330,23887,23887,23868,23873,21103
201909021335,23868,23878,23859,23859,60550
201909021340,23855,23864,23845,23864,58917
201909021345,23859,23864,23855,23855,18762
201909021350,23859,23868,23845,23855,3894
201909021355,23850,23855,23832,23836,25265
201909021400,23832,23841,23827,23832,88102
201909021405,23832,23836,23827,23832,84496
201909021410,23832,23845,23827,23845,60032
201909021415,23845,23850,23841,23845,4761
201909021420,23841,23845,23832,23845,21791
201909021425,23841,23859,23841,23855,12736
201909021430,23850,23864,23850,23859,12193
201909021435,23859,23868,23855,23864,17927
201909021440,23859,23864,23850,23859,24685
201909021445,23859,23868,23845,23859,31713
201909021450,23864,23864,23855,23855,4353
201909021455,23855,23855,23836,23845,6135
201909021500,23845,23845,23822,23822,48715
201909021505,23822,23836,23822,23827,18888
201909021510,23827,23836,23827,23836,79221
201909021515,23836,23845,23836,23841,65194
201909021520,23845,23845,23832,23832,120813
201909021530,23832,23832,23832,23832,18309
201909030905,23767,23781,23763,23776,55622
201909030910,23776,23795,23763,23790,67173
201909030915,23790,23809,23776,23809,29777
201909030920,23809,23813,23790,23804,36608
201909030925,23799,23822,23795,23818,11087
201909030930,23822,23827,23809,23818,82076
201909030935,23822,23836,23818,23836,19709
201909030940,23836,23845,23822,23845,9223
201909030945,23841,23850,23836,23845,30948
201909030950,23841,23859,23832,23855,70765
201909030955,23855,23868,23845,23868,70126
201909031000,23873,23873,23855,23859,77240
201909031005,23855,23864,23850,23850,82903
201909031010,23855,23855,23841,23850,22575
201909031015,23850,23850,23836,23845,54832
201909031020,23845,23882,23841,23878,75547
201909031025,23878,23882,23864,23873,65570
201909031030,23878,23878,23832,23836,92327
201909031035,23836,23868,23832,23859,45745
201909031040,23868,23882,23850,23850,62379
201909031045,23859,23887,23859,23873,31809
201909031050,23868,23878,23859,23873,22356
201909031055,23873,23878,23859,23873,26647
201909031100,23868,23873,23859,23859,24474
201909031105,23855,23873,23850,23873,40624
201909031110,23873,23896,23850,23850,37413
201909031115,23850,23859,23818,23818,57801
